,Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
3384,76639,-0.9661875545636579,1.36896745780943,-0.977800051661146,-1.62761391604661,-0.9430871317217041,-1.03126092047413,-0.5598165266723311,0.897518779967267,0.42284143064163593,-1.41314485958247,-1.2616927793333301,1.11731693170907,1.4415570200612,0.8563362514698208,1.48912378900593,-0.278299048621427,0.14297478146547302,0.303131873193041,1.67966616966573,-0.309040362131411,0.26309179746613504,0.439527252631274,0.16984203661045802,-0.386193322967654,-0.929731886690965,-0.110788170410571,-0.569116960678152,-0.042426098638317,11.57,0
3385,76649,-1.18808980644514,0.746497056788508,1.42550455330406,1.25085682634151,0.0207935333028673,-0.530648256347163,0.22322445436498498,0.395580553954171,-1.07649287559217,-0.5569348515582111,0.108052160268595,0.7952143253930709,1.15241022343352,0.485796858532055,1.46335819022385,-0.627637498659101,0.42546437305255197,-0.48691443765985293,0.27098656278623895,0.22954376624326103,0.21278865063109198,0.33535289910664196,0.00323723957554306,0.41939435748631,-0.0448123579383251,-0.315969018545763,0.0262776158567991,-0.0179495994120425,49.99,0
3386,76650,1.25773220387703,0.40476550862761496,0.320691384968454,0.6865923595782839,-0.311369974774395,-1.05755985523433,0.13173610826734,-0.24192805419083602,-0.0692726049226495,-0.302187877732014,0.0487211580324539,0.592631381770688,0.898201731017948,-0.42142347765811206,1.02009705095701,0.44686683328511106,-0.0436420874862172,-0.3818493896731339,-0.20285894138428098,-0.0386906421495654,-0.28016258579271197,-0.7745551362299459,0.12174176084645098,0.3637543611775871,0.23900482092557002,0.0922025120829453,-0.0185832355115603,0.0321825046193596,1.29,0
3387,76720,1.49143235330747,-1.3002109327703602,0.791863794451842,-1.5034323022176002,-1.4285503804314899,0.64668364866266,-1.62921758666812,0.191358103978245,-1.3527361512675802,1.3955171139525,-0.0743808081062933,0.14643003109901098,1.4876546149171201,-1.0202622189459,-0.9509078776871271,0.009104770208557671,0.000778288840891186,0.8111633217589029,0.64137815149912,-0.228926968071163,-0.25646119014957897,-0.15151061994652099,-0.10194673426561301,-0.824320119832837,0.404559763134511,-0.14319768571051097,0.0798183354359211,0.0125765076528399,13.5,0
3388,76724,0.607535465922204,-0.956434089399013,0.45002050307365904,0.528892998880398,-0.16790832597828304,1.7764120759459998,-0.496207855730506,0.65225940609475,0.349179356799918,-0.26826270316888395,1.98628558809555,1.1104638723953202,-0.6407936240887011,0.362615825951296,0.900475949378191,-0.9177316408682621,0.788077496537062,-1.6584939340221398,-1.37020730927699,0.14816153859092904,0.23660345659711998,0.45348065081237504,-0.0758527310257037,-0.963087721757166,-0.0557009437460857,0.569384461262516,0.00902622405909494,0.0257801693353951,207.9,0
3389,76733,0.35973283624341895,-0.693474122426852,-0.388787116600242,2.8527180039913795,-0.25343098734873,-0.6868811951021578,1.15476694281598,-0.392465426703549,-1.08579320441503,0.531759597511535,-0.554252192462788,-0.179227666127577,-0.0998660339205408,0.649978322514797,0.278217110519968,0.3959357751262629,-0.45651747657268704,-0.390641594937587,-1.0283797568496,0.7415098686696651,0.25582848157828697,-0.31246048244625896,-0.500286640092891,0.39789565241576896,0.5602320623943969,0.0215414464443241,-0.12568042479855698,0.0880562317741637,453.22,0
3390,76739,-0.7596168002807769,-0.49754528604865506,2.25350890564139,-1.2537590655451498,-0.91750038683026,0.622550066382662,-0.3638809899233811,0.372638853498796,-0.86785113297515,0.0512725535338093,-0.249365129722629,-0.36152528350336605,-0.6415860457707889,-0.34050958406621396,-0.566011162940405,-0.943533557242499,-0.271894652944117,2.06401726863584,0.24406693545345298,-0.179578516211212,-0.37945766302612893,-0.763797667727138,-0.0297680565609962,-0.508058488537588,0.00412873550331039,1.02771066390755,-0.0121290869836087,0.0578831024123615,88.75,0
3391,76742,-9.03073705603858,-3.06592922165909,-1.41918039159272,2.3436061159789303,-0.48957117020142493,-0.521354294515648,-0.0468184757211099,0.36460822371198603,0.9639871779436592,1.42460432342368,0.5913269758604921,0.999528378824825,0.22048304852610603,0.0678604350110253,0.212466638208052,0.6804085527107809,-0.0481613268986943,0.0638441119912428,2.07628516777328,-4.9319857981542095,-1.55523858719477,-0.0404645246876986,1.60714377836391,0.16498349185218697,1.1142986451648702,-0.395550278323177,-1.68264854310254,1.0681406737963102,49.99,0
3392,76748,-0.9260936138394371,-0.53731849129201,1.54665496918471,-2.20373206865415,0.6994171253772341,0.6782343798168571,-0.551116253148363,0.44724536289996797,-1.21984065376163,0.0144203815410585,-0.267439416041192,-1.1228657529551598,-0.41108146956268804,-0.194544068001447,0.191780142877535,1.93782589625245,-0.645264815646406,-0.21797895409721602,0.41689324733084904,0.238387046251393,0.356139370920469,0.6736892982941851,-0.44328969912369603,-1.7113089777218702,0.592529693690482,-0.0669833756541468,0.0249208620179827,0.0409577497875036,22.0,0
3393,76756,-2.3544153591619,-2.04777561508747,2.19434163451127,-1.77730278311536,-1.0690208017504201,-0.38887792548841404,1.0434042534235601,-0.366329383811206,-0.473710953725872,-0.42439868818693494,-0.698965892056097,-0.8118856109089151,0.34431773989303904,-1.27701752365283,-0.6519294625702471,1.80568359907456,-0.49705371116811603,-1.02125798362966,-0.938967451469333,-0.120334206163276,0.196944099680945,1.1104966782296,1.05761441041163,0.39656786947453104,0.951769158059754,-0.26906490069882,0.0523623876579913,-0.377308638874197,327.0,0
3394,76783,-0.0251588301950563,-1.53564140048217,0.888757143705041,3.1792861150760197,-1.2467834504499098,0.40535085908278895,0.33745667715975003,-0.0760435558785043,-0.19020111765010897,0.17092970724820997,-0.6908676300727679,0.999658206345571,1.67033070123448,-0.583158708881303,-0.39483717475049707,0.6295781873037529,-0.48652896447340505,-0.26347248595214395,-1.04097424236945,1.1492645902166,0.29217822290156,-0.285484872900978,-0.498901941648877,0.453852959153878,0.131010112456643,-0.112034394161619,-0.0598601191899201,0.142865650331809,596.77,0
3395,76792,-1.3322014406775802,0.9949356899989129,0.319290695014664,-0.21045274889964602,1.25293091235825,0.9383610301766171,0.390252339203336,0.456775766197081,0.0368075452354003,-0.0343824423965881,-0.7233434375685459,0.33152013630999105,-0.262977297584043,0.0558967688904011,-1.3080933350422799,0.156630012964414,-0.8344570436245871,0.17709080489286802,-0.0222732591324225,-0.20862649274488895,-0.0783792368426175,-0.035877147797833,-0.523111537821089,-1.7111037853774198,0.0859237279197007,-0.4924300872815,-0.23291885137283103,-0.192720083654004,2.68,0
3396,76797,-0.81926064351175,1.4535270289405802,1.08474268163407,-0.0398253758430629,-0.0296147084684746,-1.02445234114408,0.7005176379500179,-0.0658700900678305,-0.0423884126839164,0.10073459343920801,-0.12902781025795,0.051089986882784,0.327740030065802,-0.61243318354624,0.9040621847432421,0.333208354064705,-0.0220374658484002,-0.197038740261654,-0.15042049438510502,0.37133962133653,-0.32606685676544106,-0.71510511201264,0.0149074942161924,0.332774859578467,-0.0473121840762293,0.0812967238866508,0.46351708390059904,0.22286545337181,5.99,0
3397,76818,0.8099802938168629,-0.090753243344498,1.4919541945923898,2.61449204475089,-0.172875509243759,2.02133480528525,-0.788087725629484,0.7070742776265679,0.00956145965451303,0.265697992272049,0.358770098840055,0.84307991919975,0.277102051360872,-0.33361445029762393,0.728998526871909,-0.750763903131553,0.889023423153735,-2.28495262921122,-2.53648455802734,-0.176246258520901,0.0922152672337579,0.463144382614148,0.16030450454364,-0.6347127073068279,-0.068902793314308,0.058255092842397,0.106813396259776,0.0345501803414126,55.19,0
3398,76822,1.08613448239118,0.0892381503703456,0.36336333445018,1.4244210674610298,-0.173088863702286,-0.16161779541288,0.13302833028176803,-0.0347184087822903,0.262039727632739,-0.1483508997354,-0.5087961599948579,0.6157555596968399,0.0349492482782027,0.0433928701869272,-0.106251553897344,-0.7252117668176179,0.255731425151849,-0.989332581411333,-0.381800976284498,-0.0970478755199359,-0.0752872426360321,-0.0649036665806765,-0.0997932262012095,0.10130602294985401,0.6536260563300021,-0.317689845828329,0.0332129687573465,0.0234803991492606,49.16,0
3399,76825,-0.8729530896674879,0.6232036220282541,1.73131800422532,-1.84578088131874,0.141023140154721,-1.85304810832315,0.9464489424888921,-0.31706019174625705,0.18141599970175198,-1.72560178926344,0.28456841986942,1.03909460351406,0.848447716795557,0.122140076768548,0.8250703789426959,-0.7131282512566891,-0.266231938542498,-0.232671595372937,-0.189132321976733,-0.00266544576704282,0.159606997117572,0.480433767580098,-0.37320728382826096,0.958965379586111,0.7873591554169791,-0.725777529184727,0.0554375108040014,0.0716127484774584,1.0,0
3400,76834,-0.680717467131155,-0.5119389162437871,2.3948848337620197,-0.691252888266373,-1.02232542607198,0.309780634011319,0.24431802754863102,-0.15447651039648902,-1.35577127891294,0.306267622759846,0.14892727523773003,-0.4512022157895271,1.49829730185783,-0.878328154338383,1.6869393635611298,0.580905029525541,0.569843449009487,-1.1066326618848898,1.0147669699436601,0.847646365155683,0.544415269321126,1.4341749735063,0.0481881619788765,0.151263177600479,0.236193083146838,0.123226082306371,-0.10015894264996002,-0.125679194863545,179.95,0
3401,76858,1.28328997143085,-0.733134461735878,1.0896361628911702,-0.59247663581787,-1.4902834741813302,-0.43959323041823795,-1.07441759604381,0.0466099655202377,-0.43511180446765996,0.555720867485479,0.205047512271501,-0.407385614913341,0.302709783005797,-0.41064729791804105,1.33717057350657,1.0901585755899301,0.44957347457468705,-1.41422188071062,-0.26284939561868603,0.0790964857065953,0.4391119658016379,1.22972844324875,-0.0445210495370911,0.458548164988858,0.308356156725685,-0.0418147543844625,0.052379698727129005,0.0282471425469344,24.99,0
3402,76859,-0.5303056946299439,1.4084066649426898,0.968497004488707,0.910451240531692,-0.0890654776325949,-0.8093654865191781,0.490097337054377,0.21230022162478898,-0.9530708758435841,-0.462045189051766,-0.53913411174355,0.467596505206321,0.905536347978036,0.496667049309925,0.8810361959865659,-0.24304544390851396,-0.06755282818112099,0.0470618013329465,0.42467768181478394,-0.0741762840889241,0.20606798958831002,0.5661892592503709,-0.13830179802219902,0.42002523770517497,-0.20815461737430302,-0.335043216746499,0.0564307678468148,0.10148388728659301,1.66,0
3403,76888,1.2145187582864099,0.273030819819427,0.268601381321804,0.6476676951031,-0.228201604206527,-0.615076815459497,-0.0258388941810911,-0.0368400161099246,0.10389602889219199,-0.31182319592467894,0.0705193310941874,0.0566215628817629,-0.289407318302906,-0.160794831673815,1.40012284735223,0.209229265732559,0.30133592366163603,-0.687483802312515,-0.5531075201445239,-0.14607212786089302,-0.266226535579408,-0.755645411423507,0.165592514836418,0.0203121365426851,0.126851587736084,0.125875101162043,-0.00965881461125285,0.0261904159234757,0.89,0
3404,76892,0.9848731991808829,-1.08804314792871,-0.617837656442192,-0.8097325244041659,1.18253175276021,3.92480406748167,-1.04023095892732,1.0163698422509202,1.0584694934886199,-0.45919585638303007,-0.5676420641893779,0.40066731807991296,-0.0601059491410816,-0.378481177920219,-0.0953442403623885,0.225914991923268,-0.349903052371203,-0.16273591860174802,0.7915340060910709,0.342599130925833,-0.198854433756915,-0.7955603767188679,-0.0838747480611459,1.08481727199833,0.241639668760976,0.9422824621267991,-0.0590315548655125,0.0329518742889941,154.5,0
3405,76914,-0.404781368928314,0.362196617995157,0.178478748487832,-1.08973357342431,1.6605252144768101,3.9539121934207,0.0550199737058882,0.9121925956790179,-0.187045515296786,-0.403896128215102,-0.31897852974889696,-0.351880893863632,0.0892139329921424,-0.0285625013900663,1.27749028846619,0.781652148428732,-1.04906305460565,0.7821996338504079,0.0397248024336935,0.09290130134977,0.221183283007716,0.48366271393196203,-0.18536339856167,1.0538610286274799,0.132846686358483,0.47498044269440004,-0.0720681123669758,-0.00458371291014151,106.56,0
3406,76917,-0.202626045936273,-0.10359630247790198,0.668084876786876,-1.52020382494329,-0.44503893075759,-0.561768668997375,0.26809268250692003,0.10411130132087199,-1.02724389068824,-0.288820127397345,0.740167894581035,-1.09019319605498,-1.62781700982883,-1.0307069809417702,-1.14792480250778,1.69746471994443,0.7205365892285559,-0.3576495898778789,0.41826598382921004,0.110496130534211,0.0719157618920568,-0.0753100767156096,0.0925755115978865,-0.13413496283037898,-0.191338407818605,-0.5135438732552171,0.0149566975763589,0.0464592432797366,83.49,0
3407,76976,-0.375807610584336,1.18086015181707,0.861696247850382,0.30919418673593396,1.00495615771786,-0.367647018805705,1.29340796786012,-0.42555152010327296,-0.5881281153982321,-0.0026064204710282398,-0.443835155131588,-0.00612548039458581,0.334844864078708,0.10023375758525001,0.750682680493503,-0.62230584512105,-0.289419813679214,-0.6283762837692671,-0.328379451071507,-0.0523786831679701,0.0688598277153201,0.33533894525662,-0.34086909581492203,-0.262878746992527,0.352211548575427,-0.34046797728490097,-0.403453351796746,-0.21067164409324102,0.89,0
3408,77002,1.10175510584923,-0.7174051612465921,0.6090500921772141,0.5273707300017321,-0.973643499552529,0.12572109595305198,-0.6743682031945338,0.101948459718068,-0.649660048127528,0.774634262136198,-0.904175954541208,-0.5746234225946779,-0.313487629839276,0.145399918616615,1.4437550915754598,-1.18582713943976,-0.162543545097682,1.3229082181200602,-1.63481049486217,-0.40165814620219,-0.19104488387805,-0.260938164248375,-0.0759386015437262,-0.33494981439871196,0.301629412315104,-0.255317842150848,0.0620723375587876,0.0458131734656685,105.0,0
3409,77014,1.2458481672661499,0.336050130361562,0.299761867384672,0.6980717336664879,-0.37866588518929795,-1.07183211926036,0.0928089608016854,-0.20431554387234901,0.0343536098130945,-0.28469566026240195,-0.0686884459112492,0.226454797965939,0.210284779397668,-0.28297701664977903,1.0964295077353798,0.47996173721797497,-0.00409686247659815,-0.296114624112112,-0.200088527414436,-0.0708383658425279,-0.284515103378096,-0.8340886358822378,0.124819957511642,0.34519327061168,0.21353058357156798,0.0938831076006331,-0.0242000787813404,0.0317283785098317,7.18,0
3410,77017,-0.268915224772012,2.44381002795933,-2.45434995628317,1.5449843169996298,0.36466317750650706,-1.7764473592444,0.330621007657778,0.496911534036281,-0.46315135542580105,-0.6449010020989471,2.4774506203597797,0.47435761395045795,0.00318458611108775,-3.07757349670228,0.32411643039275,1.08128438234624,2.8524198533223504,1.9322736597420702,-0.267454270247165,0.22384465880369198,-0.105803733413369,-0.0373825293092479,0.185213782013878,0.18498930596379198,-0.386218775490322,-0.446357968972107,0.0510506974906671,-0.220233863693883,0.99,0
3411,77038,-1.20627162420788,1.7738430285676203,-0.00804022432890411,-0.307712551698253,-0.00965645835224414,-0.0652911849301986,-0.0411221302773853,0.9650695551638231,-0.83148329760931,-0.509683304023815,0.292653434960998,0.9276977087277679,1.07214264430328,0.11617596926965101,0.139114320579825,1.1140391014706799,-0.38123200177426003,0.711690760852945,0.592706261648694,0.11575154043285901,-0.22795187804573397,-0.7770505482081509,-0.0533173614461077,-0.8749048519136791,0.09023372628610199,0.134215759537132,0.10633832200559999,0.00886987634607674,16.99,0
3412,77064,-9.92453780171405,8.13737278611389,-8.17422299213931,0.619389202913084,-5.555326166244139,-1.39254938455902,-5.74666271244211,7.734289274424231,-0.7787926126952042,1.25275391087575,-1.11422024114911,3.90234197655159,1.51810896428354,5.12661571450614,-0.23598471596421,1.30028607864459,2.6051115222832997,0.38613964535922707,-0.0747771242594182,-0.1765351821951,0.505463553034781,0.28647549673681105,1.17368818179723,-0.34478169447832396,0.43013145878582704,-0.30523115221454,-0.5405039751677639,-0.113267709893039,0.89,0
3413,77077,1.18965320286923,0.295170694920063,0.40863678363968103,0.722775147734835,-0.367153193851521,-0.795506186631945,-0.0015974587470034699,-0.0712466861063205,0.0460969793704646,-0.319665009037903,0.401595916643014,0.288309319933704,-0.112753351460624,-0.187482148205214,1.35083137840758,0.103455918778882,0.40640247062296503,-0.82214515685636,-0.677759930111086,-0.139444362472189,-0.24147206049691602,-0.677131371992705,0.202081828127808,0.35288792218772796,0.0908947069091784,0.104783554497456,-0.00791158865619305,0.0301839093592607,1.98,0
3414,77080,-0.46503675614347206,0.709233806174539,1.53611850815873,1.9088543830229898,-0.127235911532938,0.0444231995878679,0.17901955327383398,0.0429126846894329,0.00937714439863708,0.18110244033046,-0.43894600426947294,0.16366028828533402,-0.36399290112027005,-0.0842169158056885,0.44505257196685905,-1.53931401585108,0.9770804599833891,-0.5456956883803951,1.24445485456573,-0.0609285358227954,0.157365160658054,0.7708264293297141,0.124815513993419,0.438877445410579,-0.691424840460674,-0.180644832781538,0.0107798042467636,0.223077332449103,1.0,0
3415,77110,-1.8492569175854798,1.52827355431483,0.167960375967146,0.194991506622347,-1.12939855951125,2.17393621264841,-2.63108721766501,-0.812015484003582,0.147471791525939,-1.58527669144575,-1.07542040183904,1.9751924237947198,0.8995980733884971,0.201343098278168,-2.1186197731983603,0.24991182387709,0.38236993702206895,0.368904795027906,0.609033080313273,0.23035344919030998,-0.977261871766402,1.20830038687776,0.0685374047068341,-1.25365049928823,-0.17084840432044196,0.5368753645980799,-0.565680084527501,-0.14212565433052599,19.71,0
3416,77132,0.633082933827943,-0.919020006025379,1.06098612733924,1.6791089977269797,-1.0264735835760799,0.649795282137714,-0.36501268928523295,0.17973339050667397,1.1139514168147,-0.500380822195905,-0.812825275628828,1.21311939047195,0.7724787641838579,-0.787115060161809,-0.778888340824268,-0.7609873185065459,0.387130315227663,-0.685821347415016,-0.37429507859901895,0.35098058575901697,0.189327052793419,0.487899030598062,-0.33331345412659397,0.166491027058382,0.538523904139079,-0.200766263871216,0.0594990113051656,0.0717881637032893,247.0,0
3417,77143,1.34179710902973,0.375834818647977,-0.264994769939322,0.3594916837404071,0.404273407078159,-0.242486745425428,0.14303014396103603,-0.18017217718365502,-0.0433524945318871,-0.317136975808685,-1.12567125709226,0.373684569737834,1.60141798772847,-0.594545919012772,1.07335654969266,0.8348208569601869,-0.578538512925715,0.0205429584421508,0.319340690101134,0.051618944383789,-0.3623097387569679,-0.999088118194621,-0.0636158109923942,-1.02572750483926,0.43849613908252905,0.176682416949405,-0.0188884428895,0.0203038852865949,8.99,0
3418,77144,1.37533988902773,-0.5610817451877571,0.32375272111617104,-0.833061163089888,-0.7612351966715559,-0.451927061034886,-0.554871832784775,-0.18034812934274397,-0.7988358811076041,0.556469014411381,-0.7614108785779791,-0.24234612132399105,1.47871472619454,-0.48513128289014296,0.8531106438488271,1.5142233563507101,-0.196001384593828,-1.2801920942201,0.8175964175859229,0.258236818701499,-0.025623590991174998,-0.22182268831439603,-0.0541085780240231,-0.43819510670955897,0.375886698961482,-0.36725542367970293,0.015736864597185,0.0256500969943629,52.0,0
3419,77149,-2.23295535509379,2.5196856290993903,-1.21734541463593,0.0204317980450327,-0.8526910370174331,-0.7906268949259492,-0.9459108624997521,1.8222420134317698,-0.940425186851598,-1.1923642888527701,-1.9599027836943301,1.1865407250358502,1.60119642886352,1.36537518561478,-0.0603374818241427,1.08255740442188,-0.373108093950952,0.21625703025533602,-0.743768171241355,-0.7535490275999219,0.37318975547118605,0.272377687297015,0.208269530049879,-0.460181546725295,-0.743428981106443,-0.7880052159473521,-0.9170699044253671,-0.10141029195106299,1.0,0
3420,77162,1.32925304644259,-0.270366620611477,-0.128458340966677,-0.517907581398831,-0.740002413968005,-1.3849502975641999,-0.15013653982652803,-0.295979540927231,-1.03139647626083,0.21847972906546897,0.14845902522228102,-0.7481738945658051,-0.0417974931861322,-0.8922937723428579,0.766959070561092,1.39014350036084,1.0461959107924999,-1.48287518637075,0.633171360515844,0.17370065318150502,-0.31276643668577103,-1.16098744888288,0.15906800860908898,0.24570838818236898,0.177493896698007,-0.6461303930730861,-0.00569586464547918,0.0475362509165682,54.9,0
3421,77166,-0.41954978082230204,1.00954060305224,1.5500460129654101,-0.0253772606687947,-0.125843350677595,-0.8955055096695609,0.70328264740493,-0.0478538111062743,-0.34215583654913395,-0.30666389959276397,-0.4612526359551629,-0.247732617661802,-0.33787162597268106,0.21617284902999598,0.8887015984071099,0.216729800840177,-0.372150906266113,-0.305296026393825,0.0144318345417392,0.0845542184183394,-0.229151161392618,-0.624851590514422,-0.00477941664081766,0.355498989220265,-0.20457322921027998,0.0722153378136644,0.261054769854064,0.120537975554488,8.56,0
3422,77205,-0.6101008894784301,0.8641298121086679,1.56075949031177,1.19432952624407,0.118022878814431,0.18712149734620198,0.426244085284476,0.0339090678528653,-0.0114606948231241,-0.172713219779943,-0.7284980931826041,0.342132835935307,0.101997472666529,-0.26952264763482603,-0.11128831019947098,-1.1010090302675801,0.49067238309800393,-0.621270628494052,0.420026981253334,-0.106253406219804,0.121437010543566,0.5907412960309261,-0.14923259521039,0.114576561397497,-0.292060056981514,-0.27322914790640696,-0.0459186000229538,0.17427962224884,15.0,0
3423,77206,1.34136823288653,-0.667719794299461,0.239534714336223,-0.872732790300515,-0.7802817250791191,-0.122775019255716,-0.777231227164984,0.151995225253682,-0.8211165370482759,0.797786420182826,1.1378551802007602,-0.665536585668298,-1.24939499247886,0.331475379626504,0.44994505964528203,1.16937306952734,0.24136775185499298,-1.05856554679108,0.580505096898455,-0.019347699815121997,0.190194791452162,0.400263695470836,-0.0549970421060398,-0.31362835426062496,0.390646267358421,-0.1712868173256,0.00662969481980856,-0.00333361757666071,15.0,0
3424,77206,1.21964100287303,0.585286106827672,-0.468343606699457,0.8090832875733809,0.0372951586707812,-1.25892048137849,0.28763409601178697,-0.16362760208673902,-0.386160135768281,-0.5334621168212221,2.01339809124751,0.421079773400914,-0.56967252325737,-1.01648715363023,0.29241642890843,0.704630459708324,0.8808184753059879,0.739075101277842,-0.15106534609150898,-0.0889041000953908,-0.092979468065238,-0.265358878062841,-0.0663079403135578,0.41384907288945505,0.5012372307900611,0.34002735904666903,-0.0365944762569625,0.0339885178145808,0.76,0
3425,77228,1.39492063170495,-0.6477117205298379,-0.0188262935551172,-1.13062502637206,-0.28433718398751,0.5194633976537449,-0.788641385398336,0.211320180528206,-0.8415585950267491,0.746074636727114,0.409746860735925,-0.5327416439425411,-0.29697939189904804,0.10314724679301199,0.5022309996544361,1.55377569312547,-0.202778682361125,-1.01953611042947,1.06179897181178,0.0726285573132963,-0.107894542351794,-0.47503960346272794,-0.0187730428652299,-1.38419876931301,0.285973957485708,-0.38203896629302003,0.015639101411766,-0.004281478093585271,19.21,0
3426,77230,1.16095677944219,1.26562134412589,-1.57647298025721,1.4729879637544598,1.16217269118593,-1.0135323569425698,0.658132826805829,-0.152623808873519,-0.8473259374370159,-1.45249858044069,2.89392310118071,0.7741492135959309,0.6635058078270489,-3.33372064335903,0.5232978064833189,0.8978112902484331,2.68261263852543,1.26931414649474,-0.9122617531524642,0.00246557609934662,-0.12036450551367801,-0.204996852830505,-0.20318909502825,-0.28217152961877895,0.785278136607787,-0.28495799148483697,0.0583991252306462,0.0854358810909215,1.79,0
3427,77237,1.13107757959817,-0.24167969782679397,1.3475393276782701,0.547535098602217,-1.07033227114381,0.0321914960909632,-0.868327712521764,0.20213171522922102,0.7477591858925641,-0.167332065073586,-0.179126863312849,0.28385057589731,0.32189709200913297,-0.212663373834452,1.8370632342256599,0.5514592991853801,-0.40097202197148396,-0.0591838511463149,-0.943624476601558,-0.0700503199632516,0.254029898611784,0.8022059351378109,-0.0115653947611759,0.12989101228858999,0.112999046388782,0.6060181524556639,0.0285068470222826,0.0296239801391091,18.88,0
3428,77256,-1.8430066812348997,0.3374233713272,-0.423051890538745,-0.731889647985255,-3.3025980598033,0.68297852616439,2.25529319116253,0.11329825432859801,-2.16306374180191,-0.32903542683750103,-1.1641703237496,-0.702821132463842,0.14383910289073198,0.7786876327305551,1.0912793318604201,-1.0821929493557398,0.422548617102891,0.893667990732034,0.568113377119266,-0.907732653845247,-0.8550739551517099,-1.9311145159091,-0.0010422739529121802,-0.0961560863750773,-0.10824686633173801,0.7876459905102908,-0.0608634813066617,-0.39774153342368296,603.98,0
3429,77259,0.961388789832259,-2.00981056994096,0.396816085916743,-1.2884607438138,-1.9139214349278102,-0.202143917488137,-1.02775977386635,-0.025405438581412,-1.82045588215213,1.48029466679237,0.8442461617902359,-0.47059579827292897,0.31679479800093296,-0.202673642561713,0.22939967276371398,0.191418694814738,0.0280557373850983,1.0000878069955699,-0.111982615529637,0.229042284685518,0.12842114984981098,0.127473244228793,-0.285617237453899,0.0136873865394948,0.246151623189978,-0.128421286371387,-0.004870964777578929,0.0598561196429331,280.0,0
3430,77264,-1.58381258443469,2.92516383884829,-0.8874778438321659,1.15632957276162,0.8049463185055369,-1.43494052744078,0.9790703786891879,0.19649131105471,-1.14855354162808,-0.9270877571926058,2.68883234657047,0.5801499782099571,0.714506153235616,-3.33279014149028,0.44511676314068704,0.799099129055191,2.8927596637185697,1.8914125726254902,0.132981273265255,0.448644106055981,-0.0807092606568914,-0.12937399454752302,-0.342811435839948,0.23071757216751698,0.516742050367717,-0.24608565523081302,0.200482984679354,0.295448292837351,7.99,0
3431,77266,-1.1332115187175,0.575160146909219,1.92193774885427,-2.0167084285297703,-0.666005002773931,-0.330362177746973,-0.224966787922197,0.667416181443527,0.7599417324471691,-1.92004717329197,0.573243436911837,1.07328817253582,-0.295310682549816,0.22679391667600501,-0.0199280389726968,0.13490018335467,-0.559624388217237,0.9373647298816508,0.450673519384702,-0.200910458881953,0.113085066264518,0.276263405761766,-0.36571941794621704,0.0129356137336352,0.540315844899487,-0.7696206595201,-0.0187652204614831,-0.00983187811152075,1.0,0
3432,77271,1.24756920217686,-0.27400301639805,0.9321963934897621,-0.73496569929696,-1.11853559773177,-0.800923835984271,-0.50275567784167,-0.0917342679373746,1.6655865215009902,-1.11005328580015,-0.262518742660928,1.2884752110642301,0.987668935614165,-0.353482830881756,1.15924454069214,-0.490901757401312,-0.203480455118724,0.0613365492819962,0.548879338053254,-0.0598487059759868,-0.00048438528574877804,0.298639652094182,-0.0479632640956404,0.437690835194739,0.534944483196357,-0.6900504713786221,0.10037433707361698,0.0375091145324614,1.0,0
3433,77281,-0.822806250703778,0.37724244630667897,1.4755179917328798,0.26173326196955604,0.8419870280929219,-0.6235496484546751,0.9130408254055071,-0.226342701246619,-0.22913698158211002,-0.256345259344056,-0.29977662050432,-0.0969947000287775,-0.260609645132667,0.00205718919752258,0.575343645510229,-0.00213973160330546,-0.5566298498647839,-0.711218516273407,-1.2266234002919099,-0.25292985082132,-0.138890021538444,-0.16029636193152,0.37990798753061494,0.0196575444291602,-0.0372467400461995,-0.7088613554892149,-0.170055614580766,-0.235093909475467,7.31,0
3434,77298,-0.53261560208577,-0.046641078517212005,1.74883601357608,-1.5406731322398899,-1.67887509303417,-0.556208560007296,-0.8558290772238689,0.30150894109009696,-2.70519172644043,0.8256883951195172,-0.566042200483069,-0.508878781905606,1.79616039550863,-0.45836560292399103,0.8524881567210871,-0.45719541190455804,0.7543451820857919,0.475037458754984,0.39924781215578703,-0.134590155304385,0.0952503399528784,0.554579773112114,-0.0958669005786895,0.423995282125327,-0.0583645989271901,-0.0268325316443831,0.0259415940997978,0.0486523504093885,31.2,0
3435,77300,-0.836081717797885,0.7232445815925291,2.38319510507709,1.0465893651770402,-0.359005862118476,0.7709055283361509,0.21109022947406894,0.469546052666614,0.0279606503065835,-0.337474197036521,0.8793368902422729,0.731328502066945,-0.9512546034357929,-0.150589811440579,-1.07777554109541,-1.0818817335825999,0.61123721286546,-0.116604643681399,0.869985056686751,0.14991538973448001,-0.00242693833787826,0.3546469384857439,-0.262970462968127,0.24512296746348,0.44535918811437897,-0.151715249239561,0.359995503212728,0.130429427709565,33.23,0
